customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-12347,Female,0,No,Yes,32,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,96.11,3082.29,No
CUST-12348,Male,0,No,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,27.33,624.49,No
CUST-12349,Male,0,Yes,No,60,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,70.42,4262.37,No
CUST-12350,Female,0,Yes,No,60,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Electronic check,41.62,2497.58,No
CUST-12351,Female,1,Yes,Yes,27,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,36.48,1071.99,No
CUST-12352,Female,1,No,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer,100.65,5657.66,Yes
CUST-12353,Female,0,Yes,No,42,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,31.77,1376.35,No
CUST-12354,Female,0,No,Yes,40,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,65.8,2641.97,Yes
CUST-12355,Male,0,No,Yes,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,113.73,4251.59,No
CUST-12356,Female,1,Yes,Yes,48,Yes,No,DSL,No,No,No,No,No,Yes,Two year,No,Electronic check,36.95,1670.2,No
CUST-12357,Female,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,117.76,1827.91,No
CUST-12358,Female,0,No,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,119.42,8300.43,No
CUST-12359,Female,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,74.67,5206.99,No
CUST-12360,Male,0,No,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,35.35,2255.97,No
CUST-12361,Male,0,Yes,No,4,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card,50.24,182.85,No
CUST-12362,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card,61.3,18.5,No
CUST-12363,Female,0,No,Yes,21,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer,49.55,1031.18,No
CUST-12364,Male,0,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,46.62,2587.01,No
CUST-12365,Male,0,No,Yes,65,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,117.17,7701.55,No
CUST-12366,Male,0,No,No,15,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,33.64,442.77,Yes
CUST-12367,Female,0,Yes,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,92.8,4659.62,No
CUST-12368,Female,1,Yes,No,38,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer,18.04,773.37,No
CUST-12369,Female,0,No,No,39,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card,78.81,3112.32,No
CUST-12370,Female,0,No,No,37,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,111.43,4066.7,No
CUST-12371,Female,0,No,No,59,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Mailed check,47.37,2717.71,No
CUST-12372,Female,0,Yes,Yes,58,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,36.92,2155.08,No
CUST-12373,Female,0,Yes,No,9,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,84.47,767.76,Yes
CUST-12374,Female,1,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,90.69,5775.09,No
CUST-12375,Female,0,Yes,No,62,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,88.18,5494.58,Yes
CUST-12376,Female,0,No,No,48,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card,50.57,2403.12,No
CUST-12377,Female,0,Yes,No,63,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,43.72,2726.72,No
CUST-12378,Male,0,No,Yes,31,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer,115.5,3515.19,No
CUST-12379,Male,0,No,Yes,6,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,112.18,679.55,No
CUST-12380,Female,0,Yes,No,20,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,64.65,1222.78,No
CUST-12381,Female,0,No,No,19,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Mailed check,104.31,2027.39,No
CUST-12382,Female,0,No,Yes,25,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Credit card,64.14,1632.96,No
CUST-12383,Male,0,No,No,67,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,61.29,4134.3,No
CUST-12384,Female,0,No,Yes,14,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,33.99,409.77,No
CUST-12385,Female,0,No,No,13,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,61.49,791.87,No
CUST-12386,Female,0,Yes,Yes,26,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,72.82,1873.85,Yes
CUST-12387,Male,0,No,Yes,39,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer,20.3,796.84,Yes
CUST-12388,Female,0,Yes,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,63.3,3634.53,No
CUST-12389,Male,0,Yes,Yes,27,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card,97.7,2612.22,No
CUST-12390,Female,0,Yes,No,25,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,87.36,2160.2,No
CUST-12391,Male,0,Yes,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,82.79,5166.98,No
CUST-12392,Male,0,Yes,No,65,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,110.77,7143.58,Yes
CUST-12393,Female,0,Yes,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,19.84,438.83,No
CUST-12394,Female,0,No,Yes,2,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,74.82,149.93,No
CUST-12395,Male,0,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,98.31,7025.0,No
CUST-12396,Female,0,Yes,No,43,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card,73.22,3100.02,Yes
CUST-12397,Male,0,No,Yes,41,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,51.04,2182.12,Yes
CUST-12398,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,31.9,91.97,No
CUST-12399,Female,0,Yes,Yes,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,108.53,4201.65,No
CUST-12400,Male,0,No,Yes,51,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,66.02,3427.0,No
CUST-12401,Male,1,Yes,Yes,22,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,107.57,2295.03,No
CUST-12402,Male,0,Yes,No,49,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,77.76,3728.63,No
CUST-12403,Female,0,Yes,Yes,42,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,86.77,3680.33,Yes
CUST-12404,Female,0,Yes,No,18,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,100.03,1781.67,Yes
CUST-12405,Male,0,No,No,68,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Bank transfer,85.23,5745.29,No
CUST-12406,Female,0,No,No,50,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Credit card,58.6,3020.59,No
CUST-12407,Female,1,No,No,10,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,70.39,644.2,Yes
CUST-12408,Female,0,No,Yes,11,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,99.91,1062.66,Yes
CUST-12409,Male,0,Yes,No,7,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer,56.11,362.35,Yes
CUST-12410,Female,0,Yes,No,23,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Mailed check,57.59,1184.6,No
CUST-12411,Female,0,Yes,Yes,40,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,27.76,1114.97,No
CUST-12412,Female,0,No,No,35,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Mailed check,111.29,3849.57,No
CUST-12413,Male,0,No,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,27.29,1978.12,No
CUST-12414,Female,0,Yes,Yes,54,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,84.12,4589.54,Yes
CUST-12415,Female,0,No,No,8,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,60.15,492.79,Yes
CUST-12416,Male,0,Yes,No,46,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card,59.37,2743.17,Yes
CUST-12417,Female,0,No,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,87.31,1230.52,No
CUST-12418,Female,0,No,No,47,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,24.84,1132.46,No
CUST-12419,Female,0,Yes,Yes,41,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,78.56,3190.22,No
CUST-12420,Male,1,Yes,No,59,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Mailed check,96.75,5774.41,No
CUST-12421,Female,0,Yes,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,102.48,7107.88,No
CUST-12422,Male,0,Yes,Yes,11,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,35.39,399.59,Yes
CUST-12423,Female,1,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,109.54,139.54,Yes
CUST-12424,Male,0,No,No,6,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card,84.93,506.53,No
CUST-12425,Female,1,No,Yes,2,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,107.95,225.15,Yes
CUST-12426,Male,0,No,Yes,2,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,67.5,164.73,No
CUST-12427,Male,0,Yes,Yes,26,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,73.29,1801.83,No
CUST-12428,Female,0,No,No,39,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card,111.74,4403.17,Yes
CUST-12429,Male,0,Yes,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,109.79,3555.0,No
CUST-12430,Female,0,No,Yes,0,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,63.71,0.0,No
CUST-12431,Male,1,Yes,Yes,7,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,45.99,384.14,Yes
CUST-12432,Female,0,Yes,No,31,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card,58.1,1690.23,No
CUST-12433,Male,0,Yes,No,47,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card,57.55,2722.5,No
CUST-12434,Female,0,Yes,Yes,3,No,No phone service,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,47.26,143.78,No
CUST-12435,Male,0,Yes,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,45.4,3117.13,No
CUST-12436,Male,0,Yes,No,18,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Credit card,105.83,1905.91,No
CUST-12437,Female,0,Yes,No,31,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,25.13,808.17,No
CUST-12438,Female,1,Yes,No,8,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,87.12,606.68,No
CUST-12439,Male,0,Yes,No,11,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,35.63,441.98,Yes
CUST-12440,Male,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer,53.14,510.89,Yes
CUST-12441,Male,0,No,No,45,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer,24.28,1143.37,Yes
CUST-12442,Male,0,No,No,15,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,45.54,715.28,Yes
CUST-12443,Female,0,Yes,No,0,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,96.38,0.0,No
CUST-12444,Female,0,No,No,62,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,No,Electronic check,108.27,6708.77,No
CUST-12445,Male,0,Yes,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,40.6,810.97,No
CUST-12446,Female,0,Yes,No,29,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer,65.28,1973.43,No
CUST-12447,Female,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,65.97,734.62,No
CUST-12448,Male,0,Yes,No,33,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Credit card,107.1,3512.4,Yes
CUST-12449,Male,1,Yes,No,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,95.81,208.32,Yes
CUST-12450,Male,1,Yes,No,27,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card,70.33,1905.11,No
CUST-12451,Female,0,No,No,58,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,86.42,4981.18,No
CUST-12452,Female,1,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,104.43,2690.07,No
CUST-12453,Male,0,Yes,No,68,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,18.97,1364.19,No
CUST-12454,Male,0,No,No,24,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Electronic check,59.09,1376.99,Yes
CUST-12455,Male,0,Yes,No,2,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,110.54,213.1,No
CUST-12456,Female,0,Yes,No,67,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,93.51,6242.24,No
CUST-12457,Male,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,73.37,1741.09,No
CUST-12458,Female,1,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,72.02,1506.97,No
CUST-12459,Female,0,Yes,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,53.47,1677.76,No
CUST-12460,Female,0,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,71.09,1809.45,No
CUST-12461,Male,1,Yes,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,84.85,460.77,Yes
CUST-12462,Female,1,No,No,60,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card,60.67,3694.15,No
CUST-12463,Female,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,90.84,729.07,Yes
CUST-12464,Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,105.85,5128.01,No
CUST-12465,Male,0,Yes,No,5,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,33.78,234.14,No
CUST-12466,Male,0,No,Yes,59,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,64.06,3826.41,No
CUST-12467,Female,0,No,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,59.62,2487.18,No
CUST-12468,Female,0,Yes,Yes,10,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Credit card,88.12,865.19,No
CUST-12469,Female,0,No,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,43.49,2766.55,No
CUST-12470,Female,1,No,No,46,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,83.31,3689.28,Yes
CUST-12471,Female,0,No,Yes,72,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,107.5,7678.53,No
CUST-12472,Male,1,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,60.65,126.57,Yes
CUST-12473,Female,0,Yes,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,110.92,3245.7,No
CUST-12474,Male,0,No,No,20,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,119.3,2369.83,No
CUST-12475,Male,0,No,No,27,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer,28.82,846.85,No
CUST-12476,Female,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Bank transfer,41.77,2599.44,Yes
CUST-12477,Female,1,No,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,114.94,3671.82,No
CUST-12478,Female,0,Yes,Yes,34,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer,115.75,3922.87,No
CUST-12479,Male,0,Yes,No,51,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,No,Credit card,27.97,1445.61,No
CUST-12480,Female,0,Yes,No,33,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,19.53,643.6,No
CUST-12481,Male,0,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card,34.43,1305.92,Yes
CUST-12482,Female,0,No,No,50,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,119.59,5964.73,No
CUST-12483,Female,0,Yes,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,36.36,1705.84,No
CUST-12484,Male,1,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,69.26,4013.56,No
CUST-12485,Female,1,No,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,104.54,5902.25,No
CUST-12486,Male,0,No,No,22,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,20.08,458.48,No
CUST-12487,Female,0,Yes,No,47,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,79.66,3816.89,No
CUST-12488,Male,0,No,Yes,21,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card,46.26,992.66,Yes
CUST-12489,Male,0,No,Yes,16,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,105.96,1690.93,Yes
CUST-12490,Female,1,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,46.91,3263.82,Yes
CUST-12491,Female,0,No,No,10,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,88.05,916.51,Yes
CUST-12492,Female,1,No,Yes,14,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,86.77,1279.88,No
CUST-12493,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer,40.59,1320.68,No
CUST-12494,Female,0,No,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,21.55,646.59,No
CUST-12495,Female,0,Yes,No,15,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Electronic check,59.74,855.23,No
